x,y
2.631721103,16.8953752
3.991671018,23.73994193
9.256397609,16.59478367
18.98531214,10.51276115
10.52404359,19.38563304
5.985810133,23.84564373
11.15187482,20.46270748
13.48987597,21.14348331
3.52399134,22.59481026
4.72659891,22.07962741
0.291962552,21.26461877
3.652197035,16.59990157
5.562805946,19.69750407
8.540421186,16.08355924
17.05047026,23.43396391
14.44320715,20.37393826
11.3648716,27.09308194
7.16679267,19.8153914
9.798965313,11.38653351
12.73806123,30.54617328
7.479833392,15.9318224
15.29535065,25.91113747
15.48726783,19.64886645
4.167476852,18.49004261
6.26544345,14.34949702
16.03369367,24.76892652
1.563900597,20.53087091
12.09854947,19.80692932
11.16749381,18.87100386
25.97950599,26.03918383
-3.648401706,28.39915253
5.796020993,19.8268099
13.37014334,8.907027928
18.37163255,13.83946595
14.19843542,17.66439856
2.858157822,26.02804617
21.19694085,14.8690657
1.213668879,21.71631951
4.43491956,15.50660016
9.784298047,22.31691703
21.12793454,19.45427139
12.53158294,26.4906797
13.65198026,17.83111333
18.64038797,29.07101544
14.92389984,21.37846358
3.87631062,22.0862003
13.54863109,21.96576895
9.453900037,11.96152869
18.91303948,24.20113902
8.782776602,20.93376402
2.364464889,18.59096348
12.45917186,13.4495676
11.7725183,22.26855359
9.911868262,12.25159631
4.717248389,21.78703731
5.80542667,19.04254888
9.936871418,19.22106207
15.19055073,22.49147559
8.17771143,29.2213769
5.642752639,17.69282613
-3.521015127,23.82423064
12.47124918,15.1342612
12.13670162,18.27291664
16.5459543,16.27200246
17.33361321,34.27070128
9.284719669,10.90924769
16.49256863,17.57474481
10.00656774,12.63946197
6.617949622,19.22766609
5.759017016,21.83700979
8.265294498,20.71251596
11.13739722,12.58164365
9.862992982,18.58161834
11.00438895,20.39095134
10.99471336,15.45549887
13.57299678,20.37515708
8.634091126,16.63743526
18.17673729,17.45788183
12.18846943,34.23182818
4.032320746,14.02255834
8.616750979,16.02637212
12.57941525,11.5768038
7.94472334,15.58461475
11.72497525,24.17177239
12.1719793,15.96654555
16.51738842,17.14137414
6.741520446,17.70392727
9.915595688,20.43916027
7.161537724,25.96283864
4.364335651,18.79881511
0.755148444,11.82893076
10.97764528,21.13061196
13.00782613,18.71142581
13.1957908,18.27613887
3.050035913,15.08059774
4.351610733,16.01095644
4.294229026,20.49069393
6.556642502,24.42023278
10.85098909,26.79692023
12.97241714,24.20837598
5.924836746,21.38449293
-4.321734185,17.69829964
14.76911741,10.84344864
13.07642385,21.85549142
6.495646497,19.98408425
4.631693293,23.83692564
8.500044016,26.60187512
10.54053281,15.99089843
13.61600382,25.06640078
16.95047548,25.38331853
5.755583008,15.63062545
11.45361422,21.10167545
16.67088017,7.711583188
5.493289224,21.16875202
8.886182935,15.5593272
1.142659859,15.40882736
11.43711125,17.512558
6.794041188,18.49017067
5.375311789,20.28376323
6.100112654,18.59589703
12.22251687,13.05853023
-0.812345013,17.04140237
7.8724455,24.92672277
4.931411704,15.60038561
5.189404858,26.98658958
12.37317314,16.21697771
11.75877135,16.03406277
9.464898219,26.02186588
12.68758628,18.11294622
6.989475508,9.830413903
-0.116488227,19.63852608
15.7721064,20.44709844
8.846535012,16.15042933
8.174556159,15.16340222
10.78758965,19.42858454
13.82966111,13.23770796
12.13043483,20.22213949
14.636327,11.1217474
10.23067296,20.65617768
7.478571785,11.48101887
8.497752958,16.96171119
14.11457989,17.45191837
5.753656019,20.95596469
5.231949522,26.97360315
11.56739358,21.27100514
13.06236654,27.9129745
1.544583862,25.52928367
13.92349314,17.62469294
10.05962568,18.1624114
9.093723561,21.5609817
15.53477201,16.96577768
17.39697435,14.90083904
4.263002795,30.20978221
15.05827188,13.72138652
6.839654025,19.60815407
10.6618066,19.05847441
12.40463032,14.11712362
10.66588814,30.40643214
2.685677688,17.76179327
7.467991098,24.85003094
17.69831619,15.12952553
10.86396809,30.48359269
5.82088038,16.27628472
6.720356481,22.14034323
15.28783043,12.41924465
11.73041745,22.24389026
5.51406729,17.75111755
10.03132606,11.40268098
12.98335255,26.94309655
18.61275904,20.69584169
5.591252583,19.88859683
8.100270224,14.01489976
14.98055008,15.69432238
7.704395535,26.39254262
17.30132873,20.31908051
15.21623088,17.1537947
1.704795148,23.84904305
12.11978888,9.164021867
2.904185369,25.68039692
2.676537717,15.51838217
10.35210486,20.77958351
10.28349111,22.94524112
9.836459114,12.71505373
16.32140612,16.73571674
11.47493943,24.15424883
6.634565897,15.71280691
10.59794146,15.79586744
7.428017455,23.31210779
9.659442131,19.73255944
4.259940441,11.96452324
9.423777599,25.27435355
10.51468196,21.9994187
6.491282564,19.99548296
10.20615312,28.0821512
6.756158247,21.41193806
6.779960703,16.40057165
8.977805875,18.11168185
12.45420459,19.10725119
8.973315064,21.43058269
10.95345662,16.67969969
14.85012096,19.32644986
8.573694611,13.20882771
9.481903657,11.69286463
12.55627271,24.74772268
3.70918775,21.05488161
12.71912984,21.58715708
7.325182067,24.95683751
4.309769866,18.39476588
1.159981146,21.96653423
6.425108986,23.59859717
4.148988678,21.04338324
4.107759258,21.93730679
18.13645669,22.34768787
3.939266672,25.87893538
14.98754959,13.94844643
12.72622821,26.88544222
5.576054424,11.83301124
6.943846511,13.66075757
7.949002436,17.85714181
10.95204685,13.7093729
8.258375355,21.85649733
14.13423765,13.91348304
8.536565488,19.49277791
-0.82673105,30.07395062
9.518916119,17.33569586
0.740215769,15.44404466
14.68905568,24.73313714
6.261567593,21.91650163
4.423792821,11.5245985
7.042467924,20.62508065
12.92615342,11.93116273
0.407209003,17.9704072
11.26908396,15.1827769
5.138791169,23.80846308
9.95743276,28.04152159
13.39520956,23.97211705
12.84815683,15.60207481
17.51480831,14.50464406
10.64542701,16.88626009
6.494085242,20.34568868
20.76853608,24.24115587
8.483769309,25.11501481
14.03789888,29.71165078
14.65495733,15.79776798
12.27451049,15.42206191
17.12710345,24.79931393
8.955044137,13.33977668
3.842986105,9.087636433
8.196982114,16.89799791
7.263933503,17.74261258
11.63998004,27.11399247
5.33350084,17.44071445
13.40405412,18.40494601
4.180587999,23.38537286
18.77724755,21.30618372
17.24818682,26.03868618
7.756025294,22.21491078
10.70033644,22.98853801
8.131748359,17.53606824
3.967829414,18.74531403
-3.306729875,27.76781098
9.874527534,19.38378879
9.828133714,16.34719828
18.2117952,22.00044655
0.022689262,26.5399887
6.689146207,23.49662344
14.40018996,19.24542857
11.7119371,19.63765997
10.60876928,10.23568895
6.896194827,22.22240377
11.00472634,19.16459542
8.82047326,14.4670047
10.56830557,25.25294412
7.110354024,20.88429556
15.94282443,17.87910378
15.29968139,15.49338861
16.68379105,13.90892584
8.164154144,9.741726373
8.478316476,22.5684112
8.248601879,18.98770508
16.87072381,14.90887499
8.501397541,29.5066048
10.48817572,17.87296445
11.90594014,19.21964306
13.39106278,23.72862813
8.661633639,13.27706445
21.72982832,24.18705957
5.362526722,25.44640728
2.867214132,26.07557396
10.21151332,18.20622415
18.83721735,21.23048114
10.26375164,21.95557163
10.5486302,19.04712886
14.31601308,20.21750156
9.505133976,25.12131113
10.51848273,27.24638868
16.04242438,16.55653984
10.46873011,14.87152214
6.239017405,23.69498904
11.9746211,18.80014102
4.54239783,28.69355628
2.708537875,20.05855259
9.386438575,21.56992174
4.495354042,22.86493555
12.90461536,18.75829586
9.265262553,18.19564148
6.168326925,19.17474458
18.11448789,23.8859133
9.45029728,25.09861178
17.10852427,9.544212612
9.432894755,21.19068866
8.353595292,20.82099936
11.86730492,26.06405223
15.14944065,26.09019605
23.52887524,13.16645875
4.825270644,25.80507265
9.082850707,12.9569622
15.38885654,13.47745179
11.70810113,25.68487256
9.063281879,25.90504814
3.485704457,25.13121387
8.60670869,15.76387316
9.076230458,21.8043144
9.591112514,20.78081603
18.06120897,23.3178981
7.690300802,12.87857118
2.119748496,21.05161216
12.48216537,19.73671768
9.440231081,10.83808782
8.978267999,21.05982854
13.17784081,12.6591829
-4.53336977,18.2809999
7.231708736,28.66159277
9.232740859,27.30026867
13.02645258,26.3649909
8.694967019,24.13508593
4.974307688,22.36293479
11.86283057,16.29282416
10.09723088,19.49874175
10.55264408,21.19786567
15.78285218,18.40713732
7.288897699,21.37152555
3.753993583,13.19850779
3.599937016,19.00378259
4.880336061,21.4397512
3.0617471,25.99907754
9.753894428,22.0649492
19.05480365,12.72418096
9.502449671,18.046708
13.88618562,14.27564955
4.487018374,17.59290098
8.891776086,18.47656906
12.83047481,20.23880294
8.225203274,29.04803538
13.92631301,22.58242583
13.47023689,16.57919045
6.836350522,21.54652325
6.14020679,13.28035078
21.78908694,19.75075528
9.037253318,21.24442701
10.03309667,20.59394915
9.727269877,19.62170595
7.158965597,13.25919675
5.365120282,23.94956617
4.321324093,25.96619277
14.5698117,25.61902018
5.069685833,17.72723674
13.33742707,14.63779382
17.03297745,22.45708109
15.7888948,20.75817487
9.306234012,13.49011156
7.303390745,14.43820124
4.605532505,21.90527017
9.9071893,23.92408197
8.836921572,21.95437271
10.78146771,18.66427915
6.979951226,19.94690257
13.1451756,19.22392571
13.57084785,13.13143918
15.37943051,12.910728
21.24877759,25.2451124
10.98945299,24.58030752
7.122268408,18.45298219
9.613395675,21.04333159
1.860400554,23.49666555
10.64961577,22.3483054
7.871634334,23.59899828
12.03005874,23.53034328
8.655949072,24.76304822
3.095077319,13.69802386
10.18291661,22.937545
3.233777344,19.42709165
14.48503097,16.73487951
0.853201439,19.34539221
9.290615279,16.77585165
12.28990889,14.61750641
2.401912435,27.1272085
16.99527657,14.40297964
5.573304045,19.39751205
7.468348544,15.52212925
10.81666053,14.76697705
8.314280719,16.96834605
4.82024234,29.1319821
12.04668964,20.67319539
7.378882709,19.23119619
12.53250187,29.1564028
7.476385686,23.04285298
5.213748355,16.40463336
9.526828208,24.58716444
13.24719659,20.87339144
11.211609,24.71539237
9.705329549,17.22623512
0.261029642,18.12448033
17.25721816,22.22205875
9.800301612,19.85802939
5.680011545,18.3254423
8.991548801,19.03242873
11.30627781,23.77139805
2.408243083,17.70765693
13.58654316,22.86987298
11.23416364,27.83410532
16.01383523,12.82914109
14.93019635,20.21941108
7.310297005,16.49672544
7.548586291,16.54770539
5.022419137,21.25292458
8.191485359,18.35911857
14.72177406,24.18138991
18.96103506,21.41037178
14.64204698,21.97628413
0.850311652,25.92542268
14.10939053,22.39147848
15.18134381,22.21038477
13.08710072,11.85501269
5.725348184,15.94303767
15.32255259,22.58969583
13.64740729,17.05264819
13.31328292,19.66434466
8.092963986,9.949530927
14.22945889,12.05782729
10.55795942,17.83000912
9.661148692,22.50082842
17.43549048,18.5332463
13.78611688,23.62476994
-4.370212467,21.91547671
7.867287755,24.44224492
2.562968522,17.36345436
12.94395823,13.99648576
7.787002446,16.2038693
14.50652401,20.86337859
12.3391417,17.35754097
10.11020159,8.067115775
9.574460841,26.96141182
8.193664287,14.5032742
10.99753251,20.93918702
4.458728726,19.64255965
13.36397035,14.47320737
8.029431833,28.27284549
6.280162072,15.09629635
8.369432616,13.10424003
19.37334413,14.73310863
1.210004273,23.30152068
8.25569545,4.691155596
10.53294615,21.42516954
7.311706094,16.61774728
7.94365434,23.30524922
11.91174169,20.66452153
11.11257044,21.57304352
6.631227458,22.69005055
12.83716457,22.66057838
10.89741827,15.01326787
13.43170875,22.18184615
3.363681693,16.04933868
6.160417809,19.8014519
9.036487457,19.91608229
14.79525599,12.20132066
7.35484319,16.93509858
4.835565045,24.19757799
13.85872745,15.10574088
12.32678332,18.71081444
3.871644665,27.06064507
20.2333862,21.00569702
17.49337224,23.81694639
3.055254577,13.31156065
20.76688232,27.53215538
1.354416297,24.14719898
10.51021243,16.04576733
4.293604363,20.85737153
8.114954559,23.19226086
8.256089506,21.17957526
11.61442541,13.74444536
4.37830191,20.76816736
-3.785248612,10.135721
9.520944504,22.3472641
6.266500975,16.01329649
11.05390709,36.23294095
5.757450957,18.06508638
13.96132383,22.78208954
10.14593716,21.23817499
13.01694006,28.53155647
5.025299476,16.96102999
8.943337709,12.15910698
11.72010544,22.13788011
9.553107355,22.76735185
18.27018733,16.81179886
0.185456434,11.38670735
13.78062756,14.5065445
10.07209329,16.85367081
14.72856902,21.94822891
9.505957538,24.10703306
-3.698771217,15.32059133
12.10152925,26.91362934
8.908103689,22.50066196
5.053223352,24.69256667
6.717655519,9.596128871
10.27831774,19.33689821
22.26031722,22.99798641
10.94086787,26.40590913
5.101518158,13.57165284
19.51805234,31.30896094
7.807401089,24.61571482
5.851369522,20.52259333
3.763843406,19.50367345
6.630954185,13.41519667
19.67583632,15.81551008
14.53280717,12.59773569
13.68263386,19.04928221
10.73312652,21.71886483
11.41560398,16.63817475
12.9463836,25.42790709
11.07924738,20.14461831
10.77526617,19.09064203
14.76913318,23.82563555
9.170736488,15.93594129
11.27501873,21.0110543
5.512638203,26.96864971
17.91985052,25.32507664
16.96379314,21.87272699
0.938708841,19.52825201
8.918401607,21.76209343
12.74928028,25.44254616
12.41368119,21.13781255
13.80424364,15.6934098
7.771709915,16.73411674
3.973332902,14.78219433
11.5073337,15.02698163
2.304273882,19.15186009
13.17685362,19.90727563
13.51475887,13.14217538
0.470585677,21.68454465
14.69460725,2.249176177
8.877539473,21.49821246
6.630916123,18.45578554
12.22893722,19.62964294
16.40308553,27.0987096
17.82565067,16.2697405
3.997269819,21.80181108
7.811525168,25.39810635
10.73190741,22.79916702
10.33009538,22.6724196
7.774819924,25.95098797
-1.710561932,15.28554053
8.608088162,15.90252151
4.090981838,12.42304754
10.16562636,25.4515088
5.811414941,8.523253841
9.411944599,15.30432423
6.292387144,22.04724953
7.958265154,18.77446255
8.111146195,20.07912045
16.64183356,25.17575212
13.58218153,16.29706788
8.838554059,29.28208025
3.868865499,9.720339556
15.23769045,13.94466501
2.817964066,19.53940245
4.087655358,23.09171919
6.118975821,23.89375984
5.138432453,13.82373939
5.481712194,26.7958039
16.43601973,19.77046785
9.469061995,14.73460388
6.420645232,18.70955051
13.35861098,23.9923328
10.98816813,18.60500818
3.899516373,25.04510809
7.195174398,26.78799464
12.66866317,22.25304314
19.75157732,10.10577843
17.90971615,13.32091886
14.18893761,25.20161335
9.934651687,16.89910402
1.37102019,13.42925291
6.345732132,18.36203513
8.922930673,27.13161198
12.45103334,20.00859757
10.29696712,17.96024913
10.29156026,18.79065107
19.19181553,20.36042446
11.9382545,11.82089515
8.597246377,15.54210453
7.85741131,17.82677771
10.47662468,22.0703094
5.933342955,14.3356599
16.84095039,17.30997203
8.56231985,23.66517546
7.357237883,18.73490317
5.634935384,19.50644002
14.67946536,25.49859338
3.613663385,22.88843592
7.656300805,19.27044356
11.56258137,17.23799349
9.458388492,22.64411953
11.25395209,20.58854411
3.419033029,17.77907431
7.849622754,20.69642528
1.479451512,18.31316587
5.789313174,13.24166601
15.74125298,21.04566196
11.26415768,25.68364556
10.42643593,16.82254309
5.331869347,16.48198042
7.215901969,22.55302133
4.918148403,15.07092889
10.26762625,11.2115881
13.82566803,25.18049124
11.49597408,15.43816379
6.911921259,10.73168306
12.76393657,23.60844858
11.93954249,20.02294456
14.21605471,10.19742265
7.796862068,21.84070804
4.103173134,21.96434633
9.577154673,28.369272
11.51388848,21.17466064
17.79546866,18.25315312
9.651687363,23.90369898
12.13519707,23.90595519
9.583684009,20.95701682
20.7819887,21.97669372
16.6898403,15.88207081
8.838477763,24.54813494
9.36297955,17.04717857
9.891572979,18.03671398
10.56627042,18.36130668
7.174522948,26.31794226
10.40350194,27.36845333
6.521142967,13.65140179
4.518989335,22.72383484
14.02220279,23.17894511
13.2832206,19.88266633
7.159846613,27.21195891
16.36392921,18.20819567
9.037280421,21.08883077
8.581673907,16.07698288
5.231641435,26.79201483
9.87824677,22.9691656
9.315070176,24.29852296
10.33759196,17.46267979
12.2258418,19.94022852
14.53300194,15.77504476
11.63705283,18.51516556
14.96280813,9.317100633
15.32700287,26.79797882
-4.652410277,20.04322516
8.186131285,29.21245106
12.84966269,27.2833957
4.401822638,26.48070301
5.196748207,23.49496399
11.36868236,14.24759073
7.792883557,19.3517584
1.342560912,20.95890098
14.52927422,24.7391237
5.795801792,29.74632563
11.93173927,18.71680254
12.06215057,10.85110407
17.60634322,16.21429376
10.98282118,18.12526623
13.32805176,18.32391843
15.70295546,28.05481407
7.96809436,22.97687405
1.722193232,22.77388282
10.71465018,16.74421511
16.62957154,18.91940008
2.968611697,26.46610054
15.06065807,18.16546601
9.699345785,27.10568425
10.49740712,18.02267162
8.253891012,22.02145872
15.1842664,18.1181351
17.1207824,18.42795109
17.85424396,23.82947775
5.162996335,17.71674016
13.79642922,18.12135954
8.119051728,13.37250292
5.08295293,11.9310848
11.94947551,19.01817719
9.910246431,26.47645976
13.95862303,20.33851956
18.96198938,14.01851867
15.18358442,27.1043941
6.521571922,27.38411108
10.69811332,13.18966939
17.06622747,21.41909755
15.87218798,19.47748776
2.076092087,17.07316206
14.7321496,21.4783696
8.297429574,17.06095667
6.873186546,13.07795601
